service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
6574,1,1,1,1,1,1,1,20200403,20200424
5658,1,1,1,1,1,1,1,20200403,20200424
6932,1,1,1,1,1,1,1,20200403,20200424
6933,1,1,1,1,1,1,1,20200425,20200529
6934,1,1,1,1,1,1,1,20200530,20200701
7782,0,0,0,1,1,1,0,20200430,20200502
5654,0,0,0,0,0,1,1,20200411,20200412
4240,0,0,0,0,1,0,0,20200605,20200612
10008,0,0,0,0,1,0,0,20200417,20200420
9420,1,1,1,1,1,1,1,20200403,20200424
9421,1,1,1,1,1,1,1,20200417,20200701
10013,1,1,1,1,1,1,1,20200403,20200419
10015,1,1,1,1,1,0,0,20200622,20200701
10010,0,0,1,1,1,0,0,20200422,20200424
10011,0,0,0,0,1,1,1,20200425,20200510
10009,1,0,0,0,0,0,0,20200525,20200531
10012,0,0,0,1,0,0,0,20200604,20200618
7650,1,1,1,1,1,0,0,20200403,20200424
7784,1,0,0,0,0,1,1,20200404,20200419
7783,1,1,1,1,1,1,1,20200425,20200701
2247,1,0,0,0,0,0,1,20200413,20200419
6367,1,1,1,1,1,1,1,20200403,20200424
8915,1,0,1,1,1,1,1,20200425,20200701
8917,0,1,0,0,0,0,0,20200407,20200421
8914,1,0,0,0,0,1,1,20200404,20200419
8919,0,1,0,0,0,0,0,20200428,20200630
8918,1,0,1,1,0,0,0,20200406,20200423
3678,1,1,1,1,0,0,0,20200602,20200701
3675,1,1,1,1,1,1,1,20200403,20200424
3679,0,0,0,0,1,1,1,20200425,20200529
5655,1,1,1,1,1,1,1,20200425,20200701
3674,1,1,1,1,0,0,0,20200427,20200528
3677,0,0,0,0,1,1,1,20200530,20200628
5114,0,1,1,0,0,0,0,20200630,20200701
5115,1,1,1,1,1,1,1,20200405,20200424
5113,0,0,0,0,0,1,0,20200516,20200613
5071,0,0,0,0,0,1,0,20200620,20200627
5104,1,1,1,1,1,0,1,20200518,20200615
5109,0,1,1,1,1,0,0,20200616,20200626
5110,0,0,0,0,1,1,0,20200403,20200404
5111,0,0,0,0,1,1,1,20200501,20200503
9403,1,1,1,1,1,1,1,20200403,20200701
12458,1,1,1,1,1,1,1,20200403,20200701
3361,0,0,0,0,1,1,1,20200501,20200510
3362,1,1,1,1,1,1,1,20200601,20200701
3363,1,1,1,1,1,1,1,20200428,20200602
2270,0,0,0,0,0,0,1,20200405,20200628
2568,1,1,1,1,1,1,1,20200403,20200701
6682,1,1,1,1,1,1,0,20200403,20200701
7510,1,1,1,1,1,1,1,20200403,20200701
6523,1,1,1,1,1,1,1,20200403,20200701
6644,1,1,1,1,1,1,0,20200403,20200701
6856,1,1,1,1,1,0,1,20200403,20200517
11566,0,1,1,0,0,0,0,20200407,20200617
6858,0,0,0,0,0,1,0,20200411,20200627
2846,1,1,1,1,1,1,1,20200403,20200629
9075,1,1,1,1,1,1,1,20200403,20200701
11567,0,0,0,0,1,0,0,20200403,20200501
11565,0,0,0,0,1,1,1,20200525,20200701
6808,1,1,1,1,1,1,1,20200403,20200701
9098,1,1,1,1,1,1,1,20200403,20200701
7922,0,0,0,0,1,0,0,20200403,20200626
7923,1,1,1,1,0,1,0,20200404,20200701
10185,1,1,1,1,1,1,1,20200403,20200629
9480,1,0,0,0,0,1,1,20200404,20200701
9479,0,0,1,1,0,0,0,20200408,20200618
7723,0,0,0,0,1,1,1,20200404,20200628
6381,0,0,0,0,0,1,0,20200404,20200627
6382,0,0,0,0,0,0,1,20200405,20200628
6380,1,1,1,1,1,0,0,20200403,20200517
7550,0,0,0,0,0,1,1,20200404,20200701
7552,1,1,1,1,1,0,0,20200525,20200612
9069,1,1,1,1,1,1,1,20200518,20200619
6292,1,1,1,1,1,1,1,20200404,20200614
6291,1,1,1,1,1,1,1,20200518,20200619
9068,1,1,1,1,1,1,1,20200404,20200614
7661,1,1,1,1,1,0,0,20200406,20200701
7662,0,0,0,0,0,1,1,20200404,20200628
14293,0,0,0,0,1,0,0,20200403,20200424
7513,1,1,1,1,0,1,1,20200404,20200423
14294,1,1,1,1,0,0,0,20200406,20200423
4637,1,1,1,1,0,1,0,20200504,20200701
14295,1,1,1,0,0,0,0,20200427,20200429
7514,1,1,1,0,1,1,1,20200425,20200503
700,1,1,1,1,0,0,0,20200504,20200701
1011,1,1,1,1,0,0,0,20200406,20200423
701,1,1,1,0,0,0,0,20200427,20200429
6653,0,0,0,0,1,0,1,20200507,20200628
3216,0,0,0,0,1,0,0,20200403,20200424
7518,1,1,1,1,0,1,1,20200504,20200701
4151,0,0,0,0,1,0,0,20200507,20200626
6965,0,0,0,0,0,0,1,20200510,20200621
6966,0,0,0,0,0,0,1,20200413,20200419
3037,1,1,1,1,1,0,0,20200403,20200424
14298,0,0,0,0,1,1,0,20200425,20200502
14299,0,0,0,0,0,0,1,20200426,20200503
14300,1,0,0,0,0,0,1,20200405,20200419
14301,0,0,0,0,0,1,0,20200404,20200418
3909,0,0,0,0,1,1,0,20200425,20200502
3910,0,0,0,0,0,1,0,20200508,20200620
1586,0,0,0,0,1,0,0,20200605,20200626
4477,0,0,0,0,1,0,0,20200507,20200529
14302,1,0,0,0,0,0,1,20200413,20200419
4794,0,0,0,0,0,1,0,20200508,20200517
3040,0,0,0,0,0,1,0,20200606,20200620
3889,1,0,0,0,0,0,1,20200413,20200419
14303,0,0,0,0,0,0,1,20200426,20200503
14304,0,0,0,0,0,0,1,20200510,20200628
14305,0,0,0,0,1,0,0,20200507,20200626
7093,1,0,0,0,0,0,1,20200413,20200419
7104,0,0,0,0,0,0,1,20200426,20200628
14306,0,0,0,0,1,0,0,20200410,20200424
14308,0,0,0,0,0,1,0,20200404,20200411
721,0,1,1,1,0,0,0,20200428,20200701
14309,1,1,1,0,0,0,0,20200427,20200429
14310,1,0,0,0,0,1,1,20200413,20200419
14311,1,1,1,1,0,0,0,20200504,20200701
14312,0,0,0,0,0,1,0,20200508,20200620
14315,1,1,1,1,0,0,0,20200406,20200423
14316,1,0,0,0,0,1,0,20200608,20200629
6967,0,0,1,1,0,0,0,20200407,20200423
6541,0,1,0,0,0,1,0,20200404,20200420
14317,1,1,1,1,0,0,0,20200504,20200701
14318,1,1,1,1,0,0,0,20200406,20200423
9454,0,0,0,0,0,1,1,20200525,20200621
4543,0,0,0,0,1,1,1,20200425,20200503
14319,1,1,1,0,0,0,0,20200427,20200429
14320,0,0,0,0,1,1,0,20200501,20200502
1927,0,0,0,0,1,0,0,20200430,20200626
14321,0,0,0,0,1,0,0,20200515,20200626
1688,0,0,0,0,1,0,0,20200403,20200424
14322,0,0,0,1,0,0,0,20200430,20200507
9453,1,1,1,1,0,0,0,20200504,20200701
4867,1,0,0,0,0,0,1,20200413,20200419
14325,0,0,0,0,1,0,0,20200430,20200626
14326,0,0,0,0,1,0,0,20200430,20200626
6112,0,0,0,0,0,0,1,20200607,20200628
6476,1,1,1,1,1,1,0,20200501,20200701
6471,0,0,0,0,0,0,1,20200503,20200601
6473,0,0,0,0,0,1,1,20200404,20200419
14327,0,0,0,0,1,0,0,20200430,20200626
4631,1,1,1,0,1,1,0,20200425,20200502
4632,0,1,1,1,0,1,0,20200404,20200423
14328,0,0,0,0,1,0,1,20200525,20200628
6763,1,0,0,0,1,0,1,20200403,20200424
262,1,1,1,1,0,0,0,20200425,20200430
14329,0,0,0,0,1,0,0,20200430,20200626
697,1,1,1,1,0,0,0,20200406,20200423
14330,0,0,0,0,0,0,1,20200607,20200621
14331,1,1,1,1,0,0,0,20200406,20200423
14333,0,0,0,0,0,1,0,20200425,20200627
14334,1,0,0,0,0,0,1,20200413,20200419
14335,1,1,1,1,0,0,0,20200602,20200701
14336,0,0,0,0,0,0,1,20200426,20200601
14337,0,0,0,0,1,0,0,20200403,20200424
14338,1,1,1,0,0,0,0,20200427,20200528
14339,1,1,1,1,0,0,0,20200406,20200423
14340,1,1,1,1,0,0,0,20200525,20200701
14341,0,0,0,0,0,1,0,20200525,20200627
14344,1,1,1,1,0,0,0,20200406,20200423
14345,0,0,0,0,1,0,0,20200413,20200424
14346,1,0,0,0,0,0,1,20200405,20200419
14347,0,0,0,0,1,0,0,20200430,20200626
14348,0,0,0,0,0,0,1,20200426,20200628
14349,0,0,0,0,0,0,1,20200426,20200628
14351,0,1,1,1,0,0,0,20200428,20200701
14352,1,0,0,0,0,0,1,20200413,20200419
14354,0,0,0,1,0,0,0,20200430,20200507
6543,1,0,0,0,0,1,0,20200608,20200629
4049,0,0,0,0,0,1,0,20200508,20200627
14356,1,0,0,0,0,0,0,20200608,20200629
14358,0,0,0,0,0,1,0,20200525,20200627
14359,0,0,0,0,1,0,0,20200403,20200424
14360,1,1,1,1,0,1,0,20200404,20200423
14361,1,0,0,0,0,1,1,20200404,20200419
3244,1,0,0,0,0,0,0,20200602,20200629
7432,1,0,0,0,0,0,0,20200427,20200525
2199,0,1,0,0,0,0,0,20200406,20200420
14362,1,1,1,1,0,0,0,20200406,20200423
14363,1,1,1,1,1,0,0,20200525,20200701
14364,0,0,0,0,1,0,0,20200403,20200424
14365,0,0,0,0,1,1,1,20200525,20200628
14366,1,1,1,1,1,0,0,20200403,20200424
14367,0,0,0,0,1,0,0,20200612,20200626
14368,1,1,1,1,0,0,0,20200406,20200423
6391,1,1,1,1,0,0,0,20200525,20200701
14369,1,1,1,1,0,1,1,20200525,20200701
5653,0,0,0,0,1,0,0,20200612,20200626
14370,0,0,0,0,0,0,1,20200426,20200628
14371,1,0,0,0,0,0,1,20200413,20200419
14372,1,0,0,0,0,0,1,20200405,20200419
14373,0,0,0,0,1,0,0,20200403,20200424
5657,0,0,0,0,1,0,0,20200430,20200529
14374,0,0,0,0,1,0,0,20200515,20200626
4722,0,0,0,1,0,0,1,20200426,20200503
14376,1,1,1,1,0,0,0,20200504,20200603
14377,1,1,1,1,0,0,0,20200604,20200701
7957,0,0,0,0,0,0,1,20200426,20200601
4812,0,0,0,0,0,0,1,20200413,20200419
4473,0,1,1,1,0,0,0,20200603,20200701
4478,1,0,0,0,0,0,1,20200426,20200601
4470,0,1,0,0,0,0,0,20200406,20200420
14380,0,0,0,0,0,0,1,20200607,20200621
14381,1,1,1,1,0,0,0,20200406,20200423
4465,1,0,0,0,0,0,1,20200602,20200629
14382,1,1,1,0,0,0,0,20200427,20200528
4467,0,1,1,1,0,0,0,20200428,20200528
4469,0,0,1,1,0,0,0,20200407,20200423
4475,1,0,0,0,0,0,1,20200413,20200419
13657,1,0,0,0,0,1,1,20200413,20200419
10867,1,0,0,0,0,0,0,20200602,20200629
14383,1,1,1,1,0,0,0,20200602,20200701
14384,0,0,0,0,0,0,1,20200426,20200601
14385,0,1,1,1,1,1,0,20200603,20200701
14387,0,0,0,0,0,1,1,20200606,20200628
10875,1,0,0,0,0,0,0,20200427,20200525
14388,0,0,1,1,1,1,0,20200403,20200424
14389,0,1,1,1,1,1,0,20200425,20200530
14390,0,0,0,0,1,1,1,20200425,20200510
14391,0,0,0,0,1,0,0,20200430,20200626
14392,0,0,0,0,1,1,0,20200501,20200502
1969,0,0,0,1,0,0,0,20200430,20200507
14393,1,0,0,0,0,0,1,20200413,20200419
1965,0,0,0,0,1,0,0,20200515,20200626
2237,1,1,1,1,1,0,0,20200504,20200701
14394,0,0,0,1,0,0,1,20200426,20200503
7736,1,0,0,0,1,0,1,20200403,20200424
4053,0,0,0,0,0,1,0,20200404,20200418
14396,1,0,0,0,1,0,1,20200404,20200424
6570,0,0,0,0,0,0,1,20200426,20200628
14398,0,1,0,0,0,0,0,20200406,20200420
14399,1,0,0,0,0,0,0,20200504,20200629
14400,0,0,0,0,1,0,1,20200507,20200628
14402,1,1,1,1,0,0,0,20200425,20200430
14403,1,0,0,0,0,1,1,20200404,20200419
14404,0,0,0,0,1,1,1,20200425,20200503
14405,1,1,1,0,0,0,0,20200427,20200429
14407,1,1,1,1,0,0,0,20200406,20200423
14408,0,0,0,0,0,1,0,20200508,20200620
14409,0,0,0,0,0,1,0,20200508,20200620
614,0,0,0,0,1,1,1,20200522,20200524
14410,0,1,1,1,1,1,1,20200505,20200701
14411,0,1,1,1,0,0,0,20200428,20200430
9630,1,1,1,1,1,1,0,20200403,20200424
14412,0,1,1,1,1,0,0,20200403,20200424
14413,1,1,1,1,0,0,0,20200504,20200701
9468,0,0,0,0,1,0,1,20200507,20200628
14414,0,0,0,0,1,1,0,20200522,20200523
14415,0,0,0,0,1,1,0,20200425,20200502
9472,0,0,0,0,0,0,1,20200426,20200503
14417,1,0,0,0,0,0,1,20200413,20200419
1086,1,1,1,1,1,0,0,20200602,20200701
2175,1,1,1,1,0,0,0,20200427,20200529
14418,1,1,1,1,1,0,0,20200403,20200424
2058,0,0,0,0,0,0,1,20200426,20200628
4669,0,0,0,0,0,1,0,20200525,20200627
6393,1,1,1,1,0,0,0,20200406,20200423
6043,0,0,0,0,0,1,1,20200404,20200419
14419,0,0,0,0,0,1,0,20200525,20200627
14420,0,0,0,0,0,1,0,20200525,20200627
14421,0,0,0,0,1,0,0,20200430,20200626
14423,1,1,1,1,0,0,1,20200525,20200701
14424,0,1,0,0,0,0,0,20200406,20200420
14425,1,0,0,0,0,0,0,20200504,20200629
14427,0,0,0,0,1,1,0,20200501,20200502
14428,0,0,0,1,1,1,0,20200425,20200530
14429,0,0,0,0,1,1,0,20200605,20200627
14430,1,1,1,1,0,0,0,20200425,20200430
14431,0,0,0,0,1,0,0,20200403,20200424
14433,0,0,0,0,0,0,1,20200426,20200628
14434,0,1,1,1,1,1,1,20200505,20200701
14435,0,0,1,1,1,1,1,20200403,20200424
14436,0,0,0,0,0,0,1,20200607,20200628
14437,0,1,1,1,1,1,1,20200425,20200503
14438,1,1,1,1,0,0,0,20200602,20200701
14439,1,1,1,0,0,0,0,20200427,20200528
14440,0,0,0,0,0,0,1,20200511,20200517
14441,1,1,1,1,0,0,0,20200406,20200423
14442,0,0,0,0,0,0,1,20200503,20200510
14444,1,0,0,0,0,0,1,20200413,20200419
14445,0,0,1,1,1,0,0,20200429,20200701
14446,1,1,1,1,1,0,0,20200525,20200701
14447,0,1,1,1,1,0,0,20200403,20200424
14448,1,1,1,1,0,0,0,20200406,20200423
14450,1,0,0,0,0,0,0,20200427,20200629
14451,0,0,0,0,1,0,0,20200417,20200424
14452,0,0,0,0,0,0,1,20200426,20200601
14453,0,0,0,0,0,0,1,20200413,20200419
14454,0,0,0,0,0,0,1,20200607,20200628
14455,0,0,0,0,1,0,1,20200507,20200628
14456,1,0,0,0,1,0,1,20200405,20200424
14457,0,0,0,1,0,0,1,20200426,20200503
14459,0,1,0,0,0,0,0,20200406,20200420
14460,0,0,0,0,1,0,0,20200430,20200626
6680,0,0,0,0,0,0,1,20200405,20200419
8375,0,0,0,0,0,1,0,20200613,20200627
14461,0,1,0,0,0,0,0,20200406,20200420
14462,1,0,0,0,0,0,0,20200406,20200412
579,0,0,0,0,0,0,1,20200607,20200628
7540,0,0,0,0,0,0,1,20200426,20200601
14463,1,0,0,0,0,0,0,20200504,20200629
14464,0,0,0,0,1,0,0,20200403,20200410
14465,0,0,0,0,0,1,0,20200525,20200627
14466,0,1,1,1,1,0,0,20200403,20200424
2284,1,1,1,1,1,0,1,20200525,20200701
6297,1,1,1,1,1,0,1,20200403,20200424
14469,0,0,0,0,1,0,0,20200403,20200424
14470,0,0,0,0,0,1,1,20200525,20200628
14471,0,1,1,1,1,0,0,20200428,20200701
14472,1,1,1,1,0,1,0,20200404,20200423
7868,0,0,0,0,0,1,0,20200508,20200620
14473,1,0,0,0,0,1,1,20200404,20200419
14475,0,0,0,1,1,1,0,20200425,20200530
14476,1,0,0,0,0,0,0,20200427,20200629
14477,0,0,0,0,1,1,0,20200403,20200424
14478,0,0,0,0,1,1,0,20200605,20200627
14479,0,1,0,0,0,0,0,20200428,20200630
14480,0,0,1,1,1,0,0,20200429,20200701
14481,0,1,1,1,1,0,0,20200403,20200424
14483,1,0,0,0,0,0,0,20200427,20200629
14484,0,1,0,0,0,0,0,20200428,20200630
14485,1,0,0,0,0,0,0,20200406,20200412
14487,0,0,0,0,1,1,0,20200605,20200627
14489,0,0,0,0,0,0,1,20200426,20200601
14490,0,0,0,0,0,0,1,20200607,20200628
14491,0,0,0,0,0,0,1,20200413,20200419
14492,0,0,0,1,1,1,0,20200425,20200530
14493,0,0,0,0,0,0,1,20200607,20200628
11589,0,0,0,0,1,1,0,20200425,20200530
4811,0,0,0,0,0,0,1,20200426,20200601
14494,1,1,1,1,0,0,0,20200602,20200701
14495,0,0,0,1,1,1,0,20200425,20200530
14496,0,1,1,1,0,0,0,20200406,20200423
14497,1,1,1,0,0,0,0,20200427,20200528
14498,0,0,0,0,1,1,0,20200605,20200627
14500,1,1,1,1,0,0,0,20200406,20200423
14501,1,1,1,1,0,0,0,20200602,20200701
14502,0,0,0,0,0,0,1,20200503,20200510
14504,0,0,0,0,0,0,1,20200511,20200517
14505,1,1,1,0,0,0,0,20200427,20200528
14506,1,1,1,1,1,0,0,20200403,20200424
14507,0,0,0,0,1,1,0,20200403,20200424
14508,0,0,0,0,1,0,0,20200430,20200626
2248,0,0,0,0,1,1,0,20200403,20200404
14510,0,1,0,0,0,0,0,20200512,20200528
14511,1,0,0,0,0,0,0,20200511,20200525
14512,1,1,1,1,0,0,0,20200406,20200416
14513,0,0,0,0,1,0,0,20200410,20200417
14514,1,1,1,1,0,0,0,20200504,20200701
14515,1,1,1,1,0,0,0,20200406,20200416
4608,0,0,0,0,0,1,0,20200425,20200627
14516,1,0,0,0,1,0,0,20200608,20200626
14517,1,1,1,1,0,0,0,20200525,20200701
14518,0,0,0,0,1,0,0,20200430,20200626
14520,0,0,1,1,1,0,0,20200403,20200424
14521,1,1,1,1,0,0,0,20200406,20200423
14522,0,0,0,0,1,1,1,20200525,20200628
14523,0,0,0,0,1,0,0,20200410,20200417
14524,0,0,0,0,1,1,1,20200507,20200628
14525,0,1,1,1,0,0,0,20200428,20200618
14526,1,0,0,0,1,1,1,20200403,20200424
14527,0,0,0,0,1,0,0,20200403,20200424
14528,0,0,0,0,0,1,1,20200425,20200701
14529,1,0,0,0,0,1,1,20200403,20200419
14530,0,0,0,0,1,1,1,20200425,20200503
14531,1,1,0,0,0,0,1,20200405,20200421
14533,0,1,1,1,0,0,0,20200428,20200701
14534,0,0,0,0,1,0,0,20200430,20200626
14535,0,1,1,0,1,0,0,20200403,20200424
14536,1,0,0,0,0,0,0,20200427,20200629
14537,0,1,0,0,0,0,0,20200406,20200420
14538,0,0,0,0,1,0,0,20200403,20200424
14539,1,0,0,0,1,0,0,20200608,20200629
14540,0,1,1,1,0,0,1,20200608,20200701
14541,1,1,1,1,0,0,0,20200406,20200423
14543,0,1,0,1,0,0,0,20200406,20200423
14544,1,1,1,1,0,0,0,20200525,20200701
14545,0,1,1,1,0,0,1,20200405,20200423
14546,1,1,1,0,0,0,0,20200427,20200429
14547,1,1,1,1,0,0,0,20200420,20200423
14548,1,1,1,1,0,0,0,20200406,20200423
14549,1,1,1,1,0,0,0,20200525,20200701
14550,1,1,1,1,0,0,0,20200504,20200701
14553,1,0,0,0,0,1,1,20200403,20200419
14554,0,0,0,0,1,1,1,20200525,20200628
14555,0,0,0,0,1,1,1,20200425,20200628
14556,1,0,0,0,1,1,1,20200403,20200424
14557,0,0,0,0,1,0,0,20200403,20200424
14558,0,0,0,0,1,0,0,20200430,20200626
14560,0,0,0,0,0,1,0,20200525,20200627
14561,0,1,1,1,0,0,0,20200601,20200701
14562,0,0,0,0,1,0,0,20200403,20200424
14563,0,1,0,0,1,0,0,20200403,20200424
14564,0,1,0,0,1,0,0,20200408,20200424
14565,0,0,1,1,0,0,0,20200415,20200416
3486,0,0,0,1,0,0,0,20200514,20200625
3485,0,0,0,1,0,0,0,20200409,20200423
14566,0,0,0,0,1,0,0,20200403,20200424
14567,0,0,0,0,1,0,0,20200515,20200626
14568,1,0,0,0,0,0,0,20200427,20200629
14569,0,1,1,1,0,0,0,20200616,20200701
14570,0,0,0,1,0,0,0,20200407,20200423
14571,1,0,0,0,0,0,0,20200427,20200629
14572,0,1,1,1,0,0,0,20200428,20200701
14573,0,0,0,0,1,0,0,20200601,20200619
14574,0,0,1,1,0,0,0,20200407,20200423
14575,0,1,1,1,1,0,0,20200403,20200424
14576,0,0,0,0,1,0,0,20200430,20200626
14578,0,0,0,0,1,0,0,20200430,20200626
14579,1,1,1,1,0,1,1,20200525,20200701
14581,1,1,1,1,0,1,1,20200404,20200423
14582,0,0,0,0,0,1,0,20200404,20200418
14583,1,1,1,1,0,1,0,20200406,20200423
14584,0,1,1,1,0,0,0,20200428,20200701
14585,0,0,0,0,0,1,0,20200411,20200418
14586,0,0,0,0,0,0,1,20200426,20200628
14587,0,0,0,0,1,0,0,20200430,20200626
14588,1,1,1,1,0,0,0,20200525,20200701
14589,0,1,1,1,0,0,0,20200406,20200423
14591,1,0,0,0,0,1,1,20200525,20200629
14592,0,1,1,1,0,0,0,20200428,20200701
6612,0,0,0,0,1,1,1,20200525,20200628
14593,1,1,0,0,0,0,1,20200405,20200420
14594,1,0,0,0,0,0,0,20200406,20200414
14595,0,1,1,1,1,0,0,20200403,20200424
2060,0,0,0,0,0,0,1,20200405,20200419
14596,1,1,1,1,0,0,0,20200525,20200701
14597,0,0,0,0,0,1,0,20200525,20200627
14598,1,0,0,0,0,0,1,20200412,20200419
14599,0,0,0,0,1,1,0,20200403,20200424
14600,0,1,1,1,1,0,0,20200428,20200701
14601,0,0,0,0,1,0,0,20200410,20200424
14602,1,0,0,0,0,0,0,20200427,20200629
14604,0,1,1,1,0,0,0,20200505,20200517
14605,1,1,1,1,1,0,0,20200403,20200424
14606,1,1,1,1,0,0,0,20200525,20200611
14607,1,0,0,0,1,0,1,20200525,20200629
14608,0,1,0,0,0,0,0,20200406,20200420
14609,0,0,0,0,1,0,0,20200430,20200626
7382,1,1,1,1,0,0,1,20200525,20200701
14610,0,0,0,0,1,0,0,20200403,20200424
14611,0,1,1,0,0,0,0,20200406,20200420
14612,0,0,0,0,1,0,0,20200430,20200626
14613,1,0,0,0,1,1,0,20200608,20200629
14614,0,0,1,1,0,0,0,20200407,20200423
14615,0,1,0,0,0,0,0,20200406,20200421
8243,0,0,0,0,0,1,0,20200425,20200627
14616,1,0,0,0,0,0,0,20200608,20200629
14617,0,1,1,1,0,0,0,20200525,20200607
14618,0,0,0,0,1,0,0,20200511,20200614
14619,0,1,0,1,1,0,0,20200403,20200423
14620,0,0,1,1,0,0,0,20200407,20200423
14621,0,1,1,1,0,1,1,20200608,20200701
14622,1,1,0,0,1,0,1,20200403,20200424
14625,0,0,0,0,0,0,1,20200511,20200628
14626,1,1,1,0,0,0,0,20200427,20200429
14627,1,1,1,1,0,0,0,20200406,20200423
14628,1,1,1,1,0,0,0,20200525,20200614
14629,1,1,1,1,0,0,0,20200420,20200423
14630,1,1,1,1,0,0,1,20200525,20200701
14633,0,0,0,0,1,0,0,20200403,20200424
14634,0,0,0,0,1,0,0,20200430,20200612
14635,0,1,1,1,1,0,0,20200403,20200424
14636,0,1,1,1,1,0,0,20200428,20200701
14637,0,1,1,1,0,0,0,20200505,20200701
14638,1,0,0,0,0,0,0,20200504,20200629
14639,1,0,0,0,1,0,0,20200608,20200629
14640,0,0,0,0,0,0,1,20200426,20200628
14641,1,1,1,1,0,0,0,20200406,20200416
14642,0,0,1,1,1,0,0,20200403,20200424
14643,0,0,0,0,0,1,1,20200425,20200701
14644,0,1,0,0,0,1,0,20200404,20200420
14645,1,1,0,0,0,1,1,20200404,20200421
14647,1,0,0,0,1,1,1,20200403,20200419
14649,1,0,0,0,0,1,1,20200425,20200629
14650,0,1,1,1,0,0,0,20200428,20200618
14651,0,0,0,0,1,1,1,20200425,20200628
14653,0,0,0,0,0,0,1,20200426,20200503
14654,1,0,0,0,0,0,1,20200405,20200419
5530,1,1,1,1,1,0,0,20200525,20200701
3915,0,1,1,1,1,0,0,20200403,20200424
14655,0,1,1,1,1,0,0,20200428,20200701
14656,1,1,1,1,0,0,0,20200420,20200423
14657,0,1,1,1,1,0,0,20200403,20200424
14658,1,1,1,1,0,0,0,20200525,20200701
14659,0,0,0,0,0,1,0,20200425,20200627
14660,1,0,0,0,0,1,1,20200404,20200419
14661,0,1,0,0,0,0,0,20200406,20200420
14662,0,0,0,0,1,1,1,20200525,20200628
14663,1,0,0,0,0,0,0,20200427,20200629
14664,0,0,0,0,0,0,1,20200426,20200628
14665,1,0,0,0,0,0,1,20200405,20200419
14666,0,0,0,0,1,0,0,20200430,20200626
14667,1,0,0,0,1,0,0,20200608,20200629
14668,0,0,0,1,0,0,0,20200430,20200507
14669,1,0,0,0,0,0,0,20200427,20200629
14670,0,1,1,1,1,0,0,20200403,20200424
14671,0,0,0,0,0,1,0,20200404,20200418
14672,0,0,0,0,0,1,0,20200525,20200627
14675,0,0,0,0,0,0,1,20200420,20200614
14676,0,1,1,1,0,0,0,20200428,20200701
14677,0,1,1,1,1,0,0,20200403,20200424
14678,1,1,1,1,0,0,0,20200525,20200701
14679,0,0,0,0,1,0,1,20200426,20200628
14680,0,1,1,1,0,0,0,20200428,20200701
14681,1,1,1,1,0,0,0,20200406,20200423
14682,0,1,1,1,0,1,0,20200525,20200701
14683,0,0,0,0,0,1,0,20200404,20200418
14684,0,0,0,0,1,0,0,20200403,20200424
14685,0,0,0,0,1,0,0,20200515,20200626
14686,0,0,0,0,1,0,0,20200403,20200424
14687,0,0,0,0,1,0,0,20200403,20200424
14688,1,0,0,0,1,0,1,20200403,20200424
14689,1,0,0,0,0,1,0,20200608,20200629
14690,0,0,1,1,0,0,0,20200407,20200423
14691,0,1,1,1,1,0,0,20200428,20200701
14692,1,1,1,1,0,0,0,20200420,20200423
6316,0,0,0,0,1,0,0,20200430,20200626
14693,1,0,0,0,1,1,1,20200525,20200629
14694,0,1,1,1,1,0,0,20200428,20200701
14695,1,1,1,1,0,0,0,20200525,20200701
14696,1,1,1,1,0,0,0,20200406,20200423
1055,0,1,0,0,0,0,0,20200406,20200420
14698,1,0,0,0,0,0,0,20200427,20200629
14699,1,0,0,0,1,0,1,20200525,20200629
14700,0,0,1,1,0,0,0,20200407,20200423
14701,1,0,0,0,0,0,1,20200405,20200419
14702,0,0,1,1,0,0,0,20200407,20200423
14703,0,0,0,0,1,0,0,20200403,20200424
4452,1,0,0,0,1,0,1,20200403,20200419
14704,0,1,0,0,0,1,0,20200406,20200420
14705,1,0,0,0,0,1,0,20200608,20200629
14706,0,1,1,1,0,0,0,20200428,20200701
14708,0,0,0,0,0,1,0,20200404,20200418
14709,1,0,0,0,0,0,1,20200405,20200419
14711,1,0,0,0,0,0,0,20200427,20200629
14712,1,0,0,0,0,0,1,20200405,20200419
14713,1,0,0,0,1,0,0,20200608,20200629
14714,0,1,1,1,0,0,0,20200428,20200701
14715,1,0,0,0,0,0,0,20200406,20200412
14716,0,0,1,1,0,0,0,20200407,20200423
14717,0,0,0,0,0,1,0,20200525,20200627
14718,0,0,0,0,1,0,1,20200426,20200628
14719,0,1,1,1,0,0,0,20200428,20200701
14720,0,0,0,0,1,0,0,20200525,20200614
14721,1,0,0,0,0,0,1,20200405,20200419
14722,1,1,1,1,1,0,0,20200525,20200701
14723,1,0,0,0,0,0,0,20200406,20200414
14724,0,0,0,0,1,0,0,20200430,20200626
14726,0,1,1,1,0,0,0,20200406,20200423
14727,1,1,1,1,0,0,0,20200511,20200517
14728,0,1,1,1,0,0,0,20200428,20200701
14729,0,0,0,0,0,0,1,20200426,20200628
14731,0,0,0,0,0,1,0,20200425,20200627
14732,0,0,0,0,1,0,1,20200525,20200628
14733,0,0,0,0,1,0,0,20200430,20200626
14734,0,1,0,0,1,0,0,20200403,20200424
14735,1,1,1,1,0,0,0,20200525,20200701
